KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000848001,T000848002,T000848003,T000848004
252012932,2,大津市,上田上牧町,0,,,-,-,-,-
252012941,2,大津市,平野,0,,,340,155,185,111
25201294101,3,大津市,平野１丁目,0,,,281,124,157,90
25201294102,3,大津市,平野２丁目,0,,,59,31,28,21
25201294103,3,大津市,平野３丁目,0,,,-,-,-,-
252012942,2,大津市,上田上平野町,0,,,-,-,-,-
252012951,2,大津市,中野,0,,,383,185,198,129
25201295101,3,大津市,中野１丁目,0,,,314,150,164,103
25201295102,3,大津市,中野２丁目,0,,,23,13,10,9
25201295103,3,大津市,中野３丁目,0,,,46,22,24,17
252012952,2,大津市,上田上中野町,0,,,-,-,-,-
252012961,2,大津市,芝原,0,,,175,91,84,78
252012962,2,大津市,上田上芝原町,0,,,-,-,-,-
252012971,2,大津市,堂,0,,,232,107,125,74
25201297101,3,大津市,堂１丁目,0,,,188,88,100,62
25201297102,3,大津市,堂２丁目,0,,,44,19,25,12
252012972,2,大津市,上田上堂町,0,,,-,-,-,-
252012981,2,大津市,新免,0,,,201,99,102,60
25201298101,3,大津市,新免１丁目,0,,,21,9,12,8
25201298102,3,大津市,新免２丁目,0,,,180,90,90,52
252012982,2,大津市,上田上新免町,0,,,-,-,-,-
252012991,2,大津市,大鳥居,0,,,173,85,88,62
252012992,2,大津市,上田上大鳥居,0,,,-,-,-,-
252013000,2,大津市,大江,0,,,14420,7189,7231,5732
25201300001,3,大津市,大江１丁目,0,,,2244,1076,1168,660
25201300002,3,大津市,大江２丁目,0,,,1725,821,904,712
25201300003,3,大津市,大江３丁目,0,,,1910,928,982,795
25201300004,3,大津市,大江４丁目,0,,,1760,855,905,775
25201300005,3,大津市,大江５丁目,0,,,2370,1223,1147,1007
25201300006,3,大津市,大江６丁目,0,,,2270,1135,1135,818
25201300007,3,大津市,大江７丁目,0,,,1520,809,711,628
25201300008,3,大津市,大江８丁目,0,,,621,342,279,337
252013070,2,大津市,大萱,0,,,12292,6041,6251,5264
25201307001,3,大津市,大萱１丁目,0,,,2329,1162,1167,1479
25201307002,3,大津市,大萱２丁目,0,,,1939,942,997,849
25201307003,3,大津市,大萱３丁目,0,,,1216,606,610,506
25201307004,3,大津市,大萱４丁目,0,,,1429,712,717,575
25201307005,3,大津市,大萱５丁目,0,,,1906,932,974,665
25201307006,3,大津市,大萱６丁目,0,,,1435,731,704,513
25201307007,3,大津市,大萱７丁目,0,,,2038,956,1082,677
252013080,2,大津市,瀬田橋本町,0,,,-,-,-,-
252013100,2,大津市,瀬田,0,,,5258,2524,2734,2182
25201310001,3,大津市,瀬田１丁目,0,,,1085,508,577,426
25201310002,3,大津市,瀬田２丁目,0,,,884,419,465,416
25201310003,3,大津市,瀬田３丁目,0,,,1549,737,812,590
25201310004,3,大津市,瀬田４丁目,0,,,230,104,126,101
25201310005,3,大津市,瀬田５丁目,0,,,1406,706,700,607
25201310006,3,大津市,瀬田６丁目,0,,,104,50,54,42
252013130,2,大津市,神領,0,,,3628,1742,1886,1434
25201313001,3,大津市,神領１丁目,0,,,531,256,275,244
25201313002,3,大津市,神領２丁目,0,,,2252,1092,1160,844
25201313003,3,大津市,神領３丁目,0,,,802,373,429,332
25201313004,3,大津市,神領４丁目,0,,,43,21,22,14
25201313005,3,大津市,神領５丁目,0,,,-,-,-,-
252013160,2,大津市,野郷原,0,,,2734,1331,1403,1030
25201316001,3,大津市,野郷原１丁目,0,,,1464,734,730,548
25201316002,3,大津市,野郷原２丁目,0,,,1270,597,673,482
252013180,2,大津市,三大寺,0,,,1067,460,607,507
252013190,2,大津市,玉野浦,0,,,789,396,393,203
252013200,2,大津市,瀬田大江町,0,,,59,36,23,36
252013220,2,大津市,一里山,0,,,10777,5338,5439,4795
25201322001,3,大津市,一里山１丁目,0,,,2112,1027,1085,1065
25201322002,3,大津市,一里山２丁目,0,,,1258,612,646,576
25201322003,3,大津市,一里山３丁目,0,,,1842,948,894,836
25201322004,3,大津市,一里山４丁目,0,,,2422,1208,1214,1042
25201322005,3,大津市,一里山５丁目,0,,,2056,1018,1038,925
25201322006,3,大津市,一里山６丁目,0,,,565,273,292,205
25201322007,3,大津市,一里山７丁目,0,,,522,252,270,146
252013270,2,大津市,月輪,0,,,5125,2530,2595,1956
25201327001,3,大津市,月輪１丁目,0,,,180,78,102,74
25201327002,3,大津市,月輪２丁目,0,,,988,492,496,403
25201327003,3,大津市,月輪３丁目,0,,,2602,1309,1293,987
25201327004,3,大津市,月輪４丁目,0,,,632,298,334,223
25201327005,3,大津市,月輪５丁目,0,,,723,353,370,269
252013300,2,大津市,栗林町,0,,,271,122,149,106
252013370,2,大津市,萱野浦,0,,,1697,832,865,716
252013380,2,大津市,大将軍,0,,,4250,2124,2126,1862
25201338001,3,大津市,大将軍１丁目,0,,,2088,1015,1073,831
25201338002,3,大津市,大将軍２丁目,0,,,619,338,281,358
25201338003,3,大津市,大将軍３丁目,0,,,1543,771,772,673
252013410,2,大津市,仰木の里,0,,,4390,2086,2304,1613
25201341001,3,大津市,仰木の里１丁目,0,,,761,374,387,296
25201341002,3,大津市,仰木の里２丁目,0,,,602,285,317,212
25201341003,3,大津市,仰木の里３丁目,0,,,415,192,223,145
25201341004,3,大津市,仰木の里４丁目,0,,,968,449,519,353
25201341005,3,大津市,仰木の里５丁目,0,,,362,173,189,128
25201341006,3,大津市,仰木の里６丁目,0,,,620,300,320,236
25201341007,3,大津市,仰木の里７丁目,0,,,662,313,349,243
252013990,2,大津市,松陽,0,,,1166,580,586,348
25201399001,3,大津市,松陽１丁目,0,,,105,53,52,32
25201399002,3,大津市,松陽２丁目,0,,,345,173,172,107
25201399003,3,大津市,松陽３丁目,0,,,534,261,273,157
25201399004,3,大津市,松陽４丁目,0,,,182,93,89,52
252014000,2,大津市,仰木の里東,0,,,5610,2710,2900,1755
25201400001,3,大津市,仰木の里東１丁目,0,,,1020,514,506,331
25201400002,3,大津市,仰木の里東２丁目,0,,,1399,669,730,271
25201400003,3,大津市,仰木の里東３丁目,0,,,286,129,157,99
25201400004,3,大津市,仰木の里東４丁目,0,,,-,-,-,-
25201400005,3,大津市,仰木の里東５丁目,0,,,710,346,364,249
25201400006,3,大津市,仰木の里東６丁目,0,,,545,266,279,187
25201400007,3,大津市,仰木の里東７丁目,0,,,937,448,489,349
25201400008,3,大津市,仰木の里東８丁目,0,,,713,338,375,269
252014010,2,大津市,池の里,0,,,1715,857,858,502
252014020,2,大津市,朝日,0,,,1400,664,736,575
25201402001,3,大津市,朝日１丁目,0,,,624,305,319,260
25201402002,3,大津市,朝日２丁目,0,,,776,359,417,315
252014040,2,大津市,湖青,0,,,1074,487,587,430
25201404001,3,大津市,湖青１丁目,0,,,522,238,284,196
25201404002,3,大津市,湖青２丁目,0,,,552,249,303,234
252014060,2,大津市,水明,0,,,1958,931,1027,795
25201406001,3,大津市,水明１丁目,0,,,927,437,490,372
25201406002,3,大津市,水明２丁目,0,,,1031,494,537,423
252014080,2,大津市,小野,0,,,585,274,311,194
252014090,2,大津市,和邇中,0,,,991,464,527,361
252014100,2,大津市,和邇今宿,0,,,918,446,472,376
252014110,2,大津市,和邇南浜,0,,,576,273,303,205
252014120,2,大津市,和邇中浜,0,,,602,282,320,249
252014130,2,大津市,和邇北浜,0,,,1225,598,627,416
252014140,2,大津市,和邇高城,0,,,2045,956,1089,785
25201414001,3,大津市,和邇高城,0,,,442,213,229,175
25201414002,3,大津市,和邇高城,0,,,800,375,425,311
25201414003,3,大津市,和邇高城,0,,,803,368,435,299
252014170,2,大津市,栗原,0,,,264,131,133,89
252014180,2,大津市,南船路,0,,,215,106,109,71
252014190,2,大津市,八屋戸,0,,,1163,562,601,407
25201419001,3,大津市,八屋戸,0,,,447,220,227,150
25201419002,3,大津市,八屋戸,0,,,716,342,374,257
252014210,2,大津市,木戸,0,,,1014,491,523,365
252014220,2,大津市,荒川,0,,,754,350,404,297
252014230,2,大津市,大物,0,,,855,378,477,269
252014240,2,大津市,南比良,0,,,530,259,271,163
252014250,2,大津市,北比良,0,,,1445,720,725,555
252014260,2,大津市,南小松,0,,,1761,834,927,639
252014270,2,大津市,北小松,0,,,910,444,466,341
252014280,2,大津市,和邇春日,0,,,1540,771,769,469
25201428001,3,大津市,和邇春日１丁目,0,,,503,245,258,153
25201428002,3,大津市,和邇春日２丁目,0,,,520,263,257,156
25201428003,3,大津市,和邇春日３丁目,0,,,517,263,254,160
25202,1,彦根市,,0,,,113679,56090,57589,45546
252020010,2,彦根市,船町,0,,,305,153,152,143
25202001001,3,彦根市,船町,0,,,134,69,65,69
25202001002,3,彦根市,船町,0,,,63,34,29,30
25202001003,3,彦根市,船町,0,,,108,50,58,44
252020020,2,彦根市,旭町,0,,,374,191,183,172
25202002001,3,彦根市,旭町,0,,,117,59,58,57
25202002002,3,彦根市,旭町,0,,,79,40,39,43
25202002003,3,彦根市,旭町,0,,,178,92,86,72
252020030,2,彦根市,元町,0,,,83,38,45,41
252020040,2,彦根市,大東町,0,,,522,242,280,257
25202004001,3,彦根市,大東町,0,,,11,5,6,4
25202004002,3,彦根市,大東町,0,,,363,168,195,182
25202004003,3,彦根市,大東町,0,,,148,69,79,71
252020050,2,彦根市,佐和町,0,,,387,201,186,190
25202005001,3,彦根市,佐和町,0,,,82,41,41,32
25202005002,3,彦根市,佐和町,0,,,142,81,61,76
25202005003,3,彦根市,佐和町,0,,,124,65,59,66
25202005004,3,彦根市,佐和町,0,,,39,14,25,16
252020060,2,彦根市,立花町,0,,,149,68,81,61
252020070,2,彦根市,京町,0,,,1002,462,540,473
25202007001,3,彦根市,京町１丁目,0,,,305,139,166,149
25202007002,3,彦根市,京町２丁目,0,,,308,153,155,171
25202007003,3,彦根市,京町３丁目,0,,,389,170,219,153
252020100,2,彦根市,中央町,0,,,249,109,140,110
252020110,2,彦根市,錦町,0,,,260,129,131,109
25202011001,3,彦根市,錦町,0,,,97,52,45,43
25202011002,3,彦根市,錦町,0,,,61,27,34,23
25202011003,3,彦根市,錦町,0,,,102,50,52,43
252020120,2,彦根市,河原,0,,,514,233,281,232
25202012001,3,彦根市,河原１丁目,0,,,178,82,96,77
25202012002,3,彦根市,河原２丁目,0,,,106,46,60,53
25202012003,3,彦根市,河原３丁目,0,,,230,105,125,102
252020150,2,彦根市,銀座町,0,,,64,27,37,30
25202015001,3,彦根市,銀座町,0,,,40,17,23,20
25202015002,3,彦根市,銀座町,0,,,24,10,14,10
252020160,2,彦根市,芹橋,0,,,938,426,512,439
25202016001,3,彦根市,芹橋１丁目,0,,,318,140,178,141
25202016002,3,彦根市,芹橋２丁目,0,,,620,286,334,298
252020170,2,彦根市,橋向町,0,,,52,23,29,23
252020180,2,彦根市,新町,0,,,108,50,58,38
252020190,2,彦根市,芹中町,0,,,68,27,41,27
252020200,2,彦根市,大橋町,0,,,77,31,46,26
252020210,2,彦根市,後三条町,0,,,2759,1398,1361,1314
25202021001,3,彦根市,後三条町,0,,,575,282,293,247
25202021002,3,彦根市,後三条町,0,,,349,196,153,195
25202021003,3,彦根市,後三条町,0,,,524,248,276,236
25202021004,3,彦根市,後三条町,0,,,265,145,120,150
25202021005,3,彦根市,後三条町,0,,,1046,527,519,486
252020220,2,彦根市,金亀町,0,,,50,32,18,26
25202022001,3,彦根市,金亀町,0,,,29,20,9,12
25202022002,3,彦根市,金亀町,0,,,21,12,9,14
252020230,2,彦根市,尾末町,0,,,296,143,153,155
25202023001,3,彦根市,尾末町,0,,,293,141,152,154
25202023002,3,彦根市,尾末町,0,,,3,2,1,1
252020240,2,彦根市,本町,0,,,770,377,393,349
25202024001,3,彦根市,本町１丁目,0,,,414,208,206,191
25202024002,3,彦根市,本町２丁目,0,,,195,95,100,88
25202024003,3,彦根市,本町３丁目,0,,,161,74,87,70
252020270,2,彦根市,城町,0,,,1314,612,702,609
25202027001,3,彦根市,城町１丁目,0,,,462,219,243,204
25202027002,3,彦根市,城町２丁目,0,,,852,393,459,405
252020300,2,彦根市,池州町,0,,,276,138,138,137
25202030001,3,彦根市,池州町,0,,,98,53,45,44
25202030002,3,彦根市,池州町,0,,,178,85,93,93
252020310,2,彦根市,栄町,0,,,904,458,446,442
25202031001,3,彦根市,栄町１丁目,0,,,370,180,190,173
25202031002,3,彦根市,栄町２丁目,0,,,534,278,256,269
252020330,2,彦根市,中藪,0,,,754,361,393,299
25202033001,3,彦根市,中藪１丁目,0,,,395,186,209,170
25202033002,3,彦根市,中藪２丁目,0,,,359,175,184,129
252020350,2,彦根市,長曽根町,0,,,1324,706,618,402
252020360,2,彦根市,長曽根南町,0,,,1444,729,715,757
25202036002,3,彦根市,長曽根南町,0,,,673,334,339,344
25202036004,3,彦根市,長曽根南町,0,,,148,71,77,110
25202036005,3,彦根市,長曽根南町,0,,,623,324,299,303
252020370,2,彦根市,中藪町,0,,,1769,850,919,730
25202037001,3,彦根市,中藪町,0,,,1389,669,720,549
25202037002,3,彦根市,中藪町,0,,,380,181,199,181
252020380,2,彦根市,大薮町,0,,,4869,2366,2503,1847
25202038001,3,彦根市,大薮町,0,,,1441,695,746,580
25202038002,3,彦根市,大薮町,0,,,927,441,486,336
25202038003,3,彦根市,大薮町,0,,,1158,569,589,422
25202038004,3,彦根市,大薮町,0,,,1343,661,682,509
252020390,2,彦根市,馬場,0,,,694,357,337,359
25202039001,3,彦根市,馬場１丁目,0,,,345,187,158,200
25202039002,3,彦根市,馬場２丁目,0,,,349,170,179,159
252020410,2,彦根市,松原,0,,,728,344,384,278
25202041001,3,彦根市,松原１丁目,0,,,353,171,182,134
25202041002,3,彦根市,松原２丁目,0,,,375,173,202,144
252020430,2,彦根市,松原町,0,,,3124,1538,1586,1183
25202043001,3,彦根市,松原町,0,,,7,4,3,1
25202043002,3,彦根市,松原町,0,,,54,26,28,20
25202043003,3,彦根市,松原町,0,,,185,65,120,45
25202043004,3,彦根市,松原町,0,,,173,66,107,67
25202043005,3,彦根市,松原町,0,,,1157,608,549,352
25202043006,3,彦根市,松原町,0,,,63,39,24,44
25202043007,3,彦根市,松原町,0,,,229,103,126,90
25202043008,3,彦根市,松原町,0,,,186,95,91,71
25202043009,3,彦根市,松原町,0,,,438,225,213,235
25202043010,3,彦根市,松原町,0,,,501,248,253,199
25202043011,3,彦根市,松原町,0,,,131,59,72,59
252020440,2,彦根市,古沢町,0,,,1573,827,746,750
25202044001,3,彦根市,古沢町,0,,,69,35,34,21
25202044002,3,彦根市,古沢町,0,,,270,134,136,142
25202044003,3,彦根市,古沢町,0,,,224,131,93,134
25202044004,3,彦根市,古沢町,0,,,37,20,17,14
25202044005,3,彦根市,古沢町,0,,,130,68,62,66
25202044006,3,彦根市,古沢町,0,,,117,64,53,48
25202044007,3,彦根市,古沢町,0,,,30,16,14,19
25202044008,3,彦根市,古沢町,0,,,696,359,337,306
252020450,2,彦根市,里根町,0,,,372,185,187,153
252020460,2,彦根市,外町,0,,,1199,570,629,479
25202046001,3,彦根市,外町,0,,,997,471,526,391
25202046002,3,彦根市,外町,0,,,30,20,10,19
25202046003,3,彦根市,外町,0,,,117,56,61,46
25202046004,3,彦根市,外町,0,,,25,13,12,13
25202046005,3,彦根市,外町,0,,,12,5,7,4
25202046006,3,彦根市,外町,0,,,3,1,2,2
25202046007,3,彦根市,外町,0,,,15,4,11,4
252020470,2,彦根市,幸町,0,,,212,100,112,74
25202047001,3,彦根市,幸町,0,,,39,19,20,15
25202047002,3,彦根市,幸町,0,,,133,61,72,44
25202047003,3,彦根市,幸町,0,,,40,20,20,15
252020480,2,彦根市,安清町,0,,,244,123,121,120
25202048001,3,彦根市,安清町,0,,,126,62,64,70
25202048002,3,彦根市,安清町,0,,,118,61,57,50
252020490,2,彦根市,安清東町,0,,,443,212,231,194
252020500,2,彦根市,芹町,0,,,392,197,195,157
25202050001,3,彦根市,芹町,0,,,207,106,101,76
25202050002,3,彦根市,芹町,0,,,185,91,94,81
252020510,2,彦根市,芹川町,0,,,2467,1243,1224,989
25202051001,3,彦根市,芹川町,0,,,1550,800,750,595
25202051002,3,彦根市,芹川町,0,,,198,108,90,89
25202051003,3,彦根市,芹川町,0,,,429,200,229,176
25202051004,3,彦根市,芹川町,0,,,273,127,146,125
25202051005,3,彦根市,芹川町,0,,,17,8,9,4
252020520,2,彦根市,元岡町,0,,,80,38,42,33
252020530,2,彦根市,沼波町,0,,,82,35,47,39
252020540,2,彦根市,岡町,0,,,672,327,345,324
25202054001,3,彦根市,岡町,0,,,672,327,345,324
25202054002,3,彦根市,岡町,0,,,-,-,-,-
252020550,2,彦根市,山之脇町,0,,,200,101,99,82
252020560,2,彦根市,大堀町,0,,,1297,654,643,440
252020570,2,彦根市,東沼波町,0,,,3083,1586,1497,1247
25202057001,3,彦根市,東沼波町,0,,,1242,629,613,435
25202057002,3,彦根市,東沼波町,0,,,237,116,121,99
25202057003,3,彦根市,東沼波町,0,,,1443,751,692,664
25202057004,3,彦根市,東沼波町,0,,,161,90,71,49
252020580,2,彦根市,西沼波町,0,,,1292,651,641,478
25202058001,3,彦根市,西沼波町,0,,,302,145,157,125
25202058002,3,彦根市,西沼波町,0,,,814,418,396,283
25202058003,3,彦根市,西沼波町,0,,,176,88,88,70
252020590,2,彦根市,地蔵町,0,,,1636,803,833,590
25202059001,3,彦根市,地蔵町,0,,,1408,696,712,491
25202059002,3,彦根市,地蔵町,0,,,197,93,104,85
25202059003,3,彦根市,地蔵町,0,,,31,14,17,14
252020600,2,彦根市,正法寺町,0,,,2705,1291,1414,944
25202060001,3,彦根市,正法寺町,0,,,909,442,467,323
25202060002,3,彦根市,正法寺町,0,,,654,308,346,256
25202060003,3,彦根市,正法寺町,0,,,1142,541,601,365
252020610,2,彦根市,野田山町,0,,,1727,859,868,631
252020620,2,彦根市,平田町,0,,,5704,2831,2873,2670
25202062001,3,彦根市,平田町,0,,,904,462,442,409
25202062002,3,彦根市,平田町,0,,,1212,599,613,561
25202062003,3,彦根市,平田町,0,,,661,305,356,290
25202062004,3,彦根市,平田町,0,,,2002,1016,986,984
25202062005,3,彦根市,平田町,0,,,925,449,476,426
252020630,2,彦根市,和田町,0,,,214,98,116,107
25202063001,3,彦根市,和田町,0,,,209,94,115,105
25202063002,3,彦根市,和田町,0,,,5,4,1,2
252020640,2,彦根市,戸賀町,0,,,785,416,369,408
252020650,2,彦根市,小泉町,0,,,3677,1837,1840,1576
25202065001,3,彦根市,小泉町,0,,,2614,1292,1322,1189
25202065002,3,彦根市,小泉町,0,,,443,234,209,203
25202065003,3,彦根市,小泉町,0,,,620,311,309,184
252020660,2,彦根市,竹ケ鼻町,0,,,1208,573,635,536
252020670,2,彦根市,西今町,0,,,6334,3102,3232,2464
25202067001,3,彦根市,西今町,0,,,2294,1129,1165,948
25202067002,3,彦根市,西今町,0,,,1442,698,744,503
25202067003,3,彦根市,西今町,0,,,816,396,420,342
25202067004,3,彦根市,西今町,0,,,1723,850,873,658
25202067005,3,彦根市,西今町,0,,,38,18,20,9
25202067006,3,彦根市,西今町,0,,,4,3,1,2
25202067007,3,彦根市,西今町,0,,,17,8,9,2
252020680,2,彦根市,野瀬町,0,,,1254,642,612,636
252020690,2,彦根市,宇尾町,0,,,1053,518,535,403
25202069001,3,彦根市,宇尾町,0,,,704,340,364,265
25202069002,3,彦根市,宇尾町,0,,,16,10,6,6
25202069003,3,彦根市,宇尾町,0,,,34,21,13,12
25202069005,3,彦根市,宇尾町,0,,,2,2,-,2
25202069007,3,彦根市,宇尾町,0,,,99,45,54,40
25202069008,3,彦根市,宇尾町,0,,,163,85,78,63
25202069009,3,彦根市,宇尾町,0,,,35,15,20,15
252020700,2,彦根市,甘呂町,0,,,702,337,365,240
25202070001,3,彦根市,甘呂町,0,,,609,296,313,210
25202070002,3,彦根市,甘呂町,0,,,93,41,52,30
252020710,2,彦根市,開出今町,0,,,2455,1155,1300,969
25202071001,3,彦根市,開出今町,0,,,483,238,245,159
25202071002,3,彦根市,開出今町,0,,,146,63,83,89
25202071003,3,彦根市,開出今町,0,,,116,51,65,51
25202071004,3,彦根市,開出今町,0,,,555,250,305,229
25202071005,3,彦根市,開出今町,0,,,148,62,86,66
25202071007,3,彦根市,開出今町,0,,,493,246,247,185
25202071009,3,彦根市,開出今町,0,,,514,245,269,190
252020720,2,彦根市,八坂町,0,,,2245,1095,1150,1069
25202072001,3,彦根市,八坂町,0,,,1088,522,566,617
25202072002,3,彦根市,八坂町,0,,,97,51,46,35
25202072003,3,彦根市,八坂町,0,,,1060,522,538,417
252020730,2,彦根市,須越町,0,,,557,282,275,190
252020740,2,彦根市,三津屋町,0,,,267,121,146,101
252020750,2,彦根市,日夏町,0,,,5648,2718,2930,1887
25202075002,3,彦根市,日夏町,0,,,65,34,31,22
25202075003,3,彦根市,日夏町,0,,,408,179,229,124
25202075004,3,彦根市,日夏町,0,,,671,341,330,206
25202075005,3,彦根市,日夏町,0,,,352,180,172,118
25202075006,3,彦根市,日夏町,0,,,371,168,203,128
25202075007,3,彦根市,日夏町,0,,,453,216,237,133
25202075008,3,彦根市,日夏町,0,,,235,114,121,74
25202075009,3,彦根市,日夏町,0,,,351,177,174,129
25202075010,3,彦根市,日夏町,0,,,171,85,86,54
25202075011,3,彦根市,日夏町,0,,,68,33,35,24
25202075012,3,彦根市,日夏町,0,,,310,151,159,131
25202075013,3,彦根市,日夏町,0,,,255,114,141,91
25202075014,3,彦根市,日夏町,0,,,513,243,270,178
25202075015,3,彦根市,日夏町,0,,,268,130,138,91
25202075016,3,彦根市,日夏町,0,,,333,160,173,113
25202075017,3,彦根市,日夏町,0,,,258,125,133,90
25202075018,3,彦根市,日夏町,0,,,529,247,282,162
25202075019,3,彦根市,日夏町,0,,,37,21,16,19
252020760,2,彦根市,鳥居本町,0,,,1815,919,896,719
25202076001,3,彦根市,鳥居本町,0,,,169,80,89,74
25202076002,3,彦根市,鳥居本町,0,,,107,53,54,44
25202076003,3,彦根市,鳥居本町,0,,,439,218,221,157
25202076004,3,彦根市,鳥居本町,0,,,162,84,78,42
25202076005,3,彦根市,鳥居本町,0,,,53,23,30,19
25202076006,3,彦根市,鳥居本町,0,,,95,44,51,37
25202076007,3,彦根市,鳥居本町,0,,,180,117,63,102
25202076008,3,彦根市,鳥居本町,0,,,73,40,33,46
25202076009,3,彦根市,鳥居本町,0,,,537,260,277,198
252020770,2,彦根市,下矢倉町,0,,,14,7,7,4
252020780,2,彦根市,甲田町,0,,,123,65,58,42
25202078001,3,彦根市,甲田町,0,,,19,13,6,10
25202078002,3,彦根市,甲田町,0,,,104,52,52,32
252020790,2,彦根市,宮田町,0,,,148,80,68,55
25202079001,3,彦根市,宮田町,0,,,56,32,24,19
25202079002,3,彦根市,宮田町,0,,,75,40,35,31
25202079003,3,彦根市,宮田町,0,,,17,8,9,5
252020800,2,彦根市,佐和山町,0,,,91,42,49,29
25202080001,3,彦根市,佐和山町,0,,,46,23,23,14
25202080002,3,彦根市,佐和山町,0,,,45,19,26,15
252020810,2,彦根市,小野町,0,,,153,78,75,51
252020820,2,彦根市,原町,0,,,1914,966,948,739
25202082001,3,彦根市,原町,0,,,210,103,107,91
25202082002,3,彦根市,原町,0,,,139,70,69,52
25202082003,3,彦根市,原町,0,,,1207,623,584,461
25202082004,3,彦根市,原町,0,,,179,81,98,69
25202082005,3,彦根市,原町,0,,,179,89,90,66
252020830,2,彦根市,笹尾町,0,,,14,5,9,7
252020840,2,彦根市,荘厳寺町,0,,,55,26,29,17
252020850,2,彦根市,善谷町,0,,,7,2,5,5
252020860,2,彦根市,中山町,0,,,33,12,21,17
25202086001,3,彦根市,中山町,0,,,14,3,11,9
25202086002,3,彦根市,中山町,0,,,19,9,10,8
252020870,2,彦根市,仏生寺町,0,,,47,22,25,19
252020880,2,彦根市,男鬼町,0,,,-,-,-,-
252020890,2,彦根市,武奈町,0,,,-,-,-,-
252020900,2,彦根市,高宮町,0,,,7874,4237,3637,3338
25202090001,3,彦根市,高宮町,0,,,1537,824,713,608
25202090002,3,彦根市,高宮町,0,,,256,131,125,115
25202090003,3,彦根市,高宮町,0,,,109,50,59,43
25202090004,3,彦根市,高宮町,0,,,46,19,27,17
25202090005,3,彦根市,高宮町,0,,,914,532,382,473
25202090006,3,彦根市,高宮町,0,,,147,74,73,58
25202090007,3,彦根市,高宮町,0,,,161,78,83,60
25202090008,3,彦根市,高宮町,0,,,291,146,145,102
25202090009,3,彦根市,高宮町,0,,,44,19,25,21
25202090010,3,彦根市,高宮町,0,,,44,18,26,19
25202090011,3,彦根市,高宮町,0,,,38,20,18,13
25202090012,3,彦根市,高宮町,0,,,355,187,168,160
25202090013,3,彦根市,高宮町,0,,,181,91,90,68
25202090014,3,彦根市,高宮町,0,,,59,27,32,21
25202090015,3,彦根市,高宮町,0,,,104,47,57,36
25202090016,3,彦根市,高宮町,0,,,84,37,47,31
25202090017,3,彦根市,高宮町,0,,,48,20,28,13
25202090018,3,彦根市,高宮町,0,,,54,25,29,21
25202090019,3,彦根市,高宮町,0,,,279,148,131,125
25202090020,3,彦根市,高宮町,0,,,468,255,213,155
25202090021,3,彦根市,高宮町,0,,,1509,780,729,653
25202090022,3,彦根市,高宮町,0,,,86,39,47,47
25202090023,3,彦根市,高宮町,0,,,455,343,112,311
25202090024,3,彦根市,高宮町,0,,,106,72,34,1
25202090025,3,彦根市,高宮町,0,,,-,-,-,-
25202090026,3,彦根市,高宮町,0,,,499,255,244,167
252020910,2,彦根市,葛籠町,0,,,294,135,159,97
252020920,2,彦根市,西葛籠町,0,,,578,312,266,223
252020930,2,彦根市,出町,0,,,59,30,29,31
252020940,2,彦根市,南川瀬町,0,,,2272,1129,1143,902
25202094001,3,彦根市,南川瀬町,0,,,2258,1123,1135,896
25202094002,3,彦根市,南川瀬町,0,,,8,3,5,4
25202094003,3,彦根市,南川瀬町,0,,,6,3,3,2
252020950,2,彦根市,野口町,0,,,406,206,200,181
252020960,2,彦根市,川瀬馬場町,0,,,1989,1001,988,820
25202096001,3,彦根市,川瀬馬場町,0,,,768,387,381,264
25202096002,3,彦根市,川瀬馬場町,0,,,1119,567,552,519
25202096003,3,彦根市,川瀬馬場町,0,,,102,47,55,37
252020970,2,彦根市,極楽寺町,0,,,309,138,171,95
252020980,2,彦根市,森堂町,0,,,272,135,137,83
252020990,2,彦根市,金剛寺町,0,,,211,102,109,65
25202099001,3,彦根市,金剛寺町,0,,,193,91,102,59
25202099002,3,彦根市,金剛寺町,0,,,18,11,7,6
252021000,2,彦根市,辻堂町,0,,,129,59,70,41
252021010,2,彦根市,蓮台寺町,0,,,283,142,141,104
25202101001,3,彦根市,蓮台寺町,0,,,125,62,63,44
25202101002,3,彦根市,蓮台寺町,0,,,158,80,78,60
252021020,2,彦根市,堀町,0,,,480,226,254,185
25202102001,3,彦根市,堀町,0,,,141,72,69,47
25202102002,3,彦根市,堀町,0,,,30,16,14,11
25202102003,3,彦根市,堀町,0,,,193,89,104,76
25202102004,3,彦根市,堀町,0,,,116,49,67,51
252021030,2,彦根市,広野町,0,,,283,129,154,113
25202103001,3,彦根市,広野町,0,,,43,18,25,18
25202103002,3,彦根市,広野町,0,,,-,-,-,-
25202103004,3,彦根市,広野町,0,,,11,5,6,5
25202103005,3,彦根市,広野町,0,,,36,18,18,15
25202103006,3,彦根市,広野町,0,,,64,31,33,30
25202103007,3,彦根市,広野町,0,,,71,29,42,25
25202103008,3,彦根市,広野町,0,,,58,28,30,20
252021040,2,彦根市,犬方町,0,,,583,282,301,209
25202104001,3,彦根市,犬方町,0,,,264,129,135,85
25202104002,3,彦根市,犬方町,0,,,27,16,11,10
25202104003,3,彦根市,犬方町,0,,,74,33,41,27
25202104004,3,彦根市,犬方町,0,,,90,45,45,33
